id	name	description	synonyms	organism
ENSG00000120949	TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	[]	NCBI:txid9606
ENSG00000120992	LYPLA1	lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]	[]	NCBI:txid9606
ENSG00000121005	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18206]	[]	NCBI:txid9606
ENSG00000121022	COPS5	COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240]	[]	NCBI:txid9606
ENSG00000121053	EPX	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]	[]	NCBI:txid9606
ENSG00000121057	AKAP1	A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]	[]	NCBI:txid9606
ENSG00000121068	TBX2	T-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11597]	[]	NCBI:txid9606
ENSG00000121073	SLC35B1	solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]	[]	NCBI:txid9606
ENSG00000121075	TBX4	T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]	[]	NCBI:txid9606
ENSG00000121101	TEX14	testis expressed 14, intercellular bridge forming factor [Source:HGNC Symbol;Acc:HGNC:11737]	[]	NCBI:txid9606
ENSG00000121152	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	[]	NCBI:txid9606
ENSG00000121207	LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	[]	NCBI:txid9606
ENSG00000121281	ADCY7	adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]	[]	NCBI:txid9606
ENSG00000121289	CEP89	centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907]	[]	NCBI:txid9606
ENSG00000121297	TSHZ3	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	[]	NCBI:txid9606
ENSG00000121361	KCNJ8	potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]	[]	NCBI:txid9606
ENSG00000121380	BCL2L14	BCL2 like 14 [Source:HGNC Symbol;Acc:HGNC:16657]	[]	NCBI:txid9606
ENSG00000121410	A1BG	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	[]	NCBI:txid9606
ENSG00000121454	LHX4	LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734]	[]	NCBI:txid9606
ENSG00000121481	RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	[]	NCBI:txid9606
ENSG00000121570	DPPA4	developmental pluripotency associated 4 [Source:HGNC Symbol;Acc:HGNC:19200]	[]	NCBI:txid9606
ENSG00000121577	POPDC2	popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648]	[]	NCBI:txid9606
ENSG00000121578	B4GALT4	beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]	[]	NCBI:txid9606
ENSG00000121579	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit [Source:HGNC Symbol;Acc:HGNC:29533]	[]	NCBI:txid9606
ENSG00000121594	CD80	CD80 molecule [Source:HGNC Symbol;Acc:HGNC:1700]	[]	NCBI:txid9606
ENSG00000121634	GJA8	gap junction protein alpha 8 [Source:HGNC Symbol;Acc:HGNC:4281]	[]	NCBI:txid9606
ENSG00000121653	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]	[]	NCBI:txid9606
ENSG00000121690	DEPDC7	DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899]	[]	NCBI:txid9606
ENSG00000121691	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	[]	NCBI:txid9606
ENSG00000121716	PILRB	paired immunoglobin like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297]	[]	NCBI:txid9606
ENSG00000121741	ZMYM2	zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]	[]	NCBI:txid9606
ENSG00000121742	GJB6	gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]	[]	NCBI:txid9606
ENSG00000121743	GJA3	gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]	[]	NCBI:txid9606
ENSG00000121749	TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]	[]	NCBI:txid9606
ENSG00000121764	HCRTR1	hypocretin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4848]	[]	NCBI:txid9606
ENSG00000121774	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]	[]	NCBI:txid9606
ENSG00000121797	CCRL2	C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]	[]	NCBI:txid9606
ENSG00000121807	CCR2	C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603]	[]	NCBI:txid9606
ENSG00000121853	GHSR	growth hormone secretagogue receptor [Source:HGNC Symbol;Acc:HGNC:4267]	[]	NCBI:txid9606
ENSG00000121858	TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	[]	NCBI:txid9606
ENSG00000121864	ZNF639	zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]	[]	NCBI:txid9606
ENSG00000121871	SLITRK3	SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]	[]	NCBI:txid9606
ENSG00000121879	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]	[]	NCBI:txid9606
ENSG00000121892	PDS5A	PDS5 cohesin associated factor A [Source:HGNC Symbol;Acc:HGNC:29088]	[]	NCBI:txid9606
ENSG00000121895	TMEM156	transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]	[]	NCBI:txid9606
ENSG00000121897	LIAS	lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]	[]	NCBI:txid9606
ENSG00000121957	GPSM2	G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]	[]	NCBI:txid9606
ENSG00000121964	GTDC1	glycosyltransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887]	[]	NCBI:txid9606
ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	[]	NCBI:txid9606
ENSG00000121989	ACVR2A	activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]	[]	NCBI:txid9606
ENSG00000122025	FLT3	fms related receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3765]	[]	NCBI:txid9606
ENSG00000122026	RPL21	ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]	[]	NCBI:txid9606
ENSG00000122122	SASH3	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]	[]	NCBI:txid9606
ENSG00000122140	MRPS2	mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]	[]	NCBI:txid9606
ENSG00000122180	MYOG	myogenin [Source:HGNC Symbol;Acc:HGNC:7612]	[]	NCBI:txid9606
ENSG00000122188	LAX1	lymphocyte transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26005]	[]	NCBI:txid9606
ENSG00000122194	PLG	plasminogen [Source:HGNC Symbol;Acc:HGNC:9071]	[]	NCBI:txid9606
ENSG00000122218	COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	[]	NCBI:txid9606
ENSG00000122223	CD244	CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]	[]	NCBI:txid9606
ENSG00000122224	LY9	lymphocyte antigen 9 [Source:HGNC Symbol;Acc:HGNC:6730]	[]	NCBI:txid9606
ENSG00000122257	RBBP6	RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]	[]	NCBI:txid9606
ENSG00000122304	PRM2	protamine 2 [Source:HGNC Symbol;Acc:HGNC:9448]	[]	NCBI:txid9606
ENSG00000122375	OPN4	opsin 4 [Source:HGNC Symbol;Acc:HGNC:14449]	[]	NCBI:txid9606
ENSG00000122420	PTGFR	prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]	[]	NCBI:txid9606
ENSG00000122507	BBS9	Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000]	[]	NCBI:txid9606
ENSG00000122512	PMS2	PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]	[]	NCBI:txid9606
ENSG00000122515	ZMIZ2	zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]	[]	NCBI:txid9606
ENSG00000122550	KLHL7	kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]	[]	NCBI:txid9606
ENSG00000122565	CBX3	chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553]	[]	NCBI:txid9606
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	[]	NCBI:txid9606
ENSG00000122643	NT5C3A	5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]	[]	NCBI:txid9606
ENSG00000122679	RAMP3	receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845]	[]	NCBI:txid9606
ENSG00000122691	TWIST1	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]	[]	NCBI:txid9606
ENSG00000122692	SMU1	SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]	[]	NCBI:txid9606
ENSG00000122705	CLTA	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	[]	NCBI:txid9606
ENSG00000122711	SPINK4	serine peptidase inhibitor Kazal type 4 [Source:HGNC Symbol;Acc:HGNC:16646]	[]	NCBI:txid9606
ENSG00000122728	TAF1L	TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]	[]	NCBI:txid9606
ENSG00000122729	ACO1	aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]	[]	NCBI:txid9606
ENSG00000122756	CNTFR	ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]	[]	NCBI:txid9606
ENSG00000122779	TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]	[]	NCBI:txid9606
ENSG00000122787	AKR1D1	aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388]	[]	NCBI:txid9606
ENSG00000122861	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	[]	NCBI:txid9606
ENSG00000122862	SRGN	serglycin [Source:HGNC Symbol;Acc:HGNC:9361]	[]	NCBI:txid9606
ENSG00000122870	BICC1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	[]	NCBI:txid9606
ENSG00000122873	CISD1	CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]	[]	NCBI:txid9606
ENSG00000122877	EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	[]	NCBI:txid9606
ENSG00000122882	ECD	ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029]	[]	NCBI:txid9606
ENSG00000122884	P4HA1	prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]	[]	NCBI:txid9606
ENSG00000122952	ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]	[]	NCBI:txid9606
ENSG00000122958	VPS26A	VPS26, retromer complex component A [Source:HGNC Symbol;Acc:HGNC:12711]	[]	NCBI:txid9606
ENSG00000122966	CIT	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	[]	NCBI:txid9606
ENSG00000122971	ACADS	acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]	[]	NCBI:txid9606
ENSG00000122986	HVCN1	hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]	[]	NCBI:txid9606
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]	[]	NCBI:txid9606
ENSG00000123091	RNF11	ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056]	[]	NCBI:txid9606
ENSG00000123104	ITPR2	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	[]	NCBI:txid9606
ENSG00000123124	WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	[]	NCBI:txid9606
ENSG00000123130	ACOT9	acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]	[]	NCBI:txid9606
ENSG00000123131	PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	[]	NCBI:txid9606
ENSG00000123143	PKN1	protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]	[]	NCBI:txid9606
ENSG00000123146	ADGRE5	adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711]	[]	NCBI:txid9606
ENSG00000123159	GIPC1	GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]	[]	NCBI:txid9606
ENSG00000123213	NLN	neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]	[]	NCBI:txid9606
ENSG00000123240	OPTN	optineurin [Source:HGNC Symbol;Acc:HGNC:17142]	[]	NCBI:txid9606
ENSG00000123268	ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	[]	NCBI:txid9606
ENSG00000123329	ARHGAP9	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]	[]	NCBI:txid9606
ENSG00000123338	NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	[]	NCBI:txid9606
ENSG00000123342	MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]	[]	NCBI:txid9606
ENSG00000123353	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037]	[]	NCBI:txid9606
ENSG00000123358	NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	[]	NCBI:txid9606
ENSG00000123360	PDE1B	phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775]	[]	NCBI:txid9606
ENSG00000123374	CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	[]	NCBI:txid9606
ENSG00000123384	LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	[]	NCBI:txid9606
ENSG00000123388	HOXC11	homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123]	[]	NCBI:txid9606
ENSG00000123405	NFE2	nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]	[]	NCBI:txid9606
ENSG00000123416	TUBA1B	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]	[]	NCBI:txid9606
ENSG00000123444	KBTBD4	kelch repeat and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23761]	[]	NCBI:txid9606
ENSG00000123454	DBH	dopamine beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:2689]	[]	NCBI:txid9606
ENSG00000123473	STIL	STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]	[]	NCBI:txid9606
ENSG00000123496	IL13RA2	interleukin 13 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]	[]	NCBI:txid9606
ENSG00000123505	AMD1	adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]	[]	NCBI:txid9606
ENSG00000123545	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]	[]	NCBI:txid9606
ENSG00000123561	SERPINA7	serpin family A member 7 [Source:HGNC Symbol;Acc:HGNC:11583]	[]	NCBI:txid9606
ENSG00000123562	MORF4L2	mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849]	[]	NCBI:txid9606
ENSG00000123572	NRK	Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]	[]	NCBI:txid9606
ENSG00000123584	MAGEA9	MAGE family member A9 [Source:HGNC Symbol;Acc:HGNC:6807]	[]	NCBI:txid9606
ENSG00000123609	NMI	N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]	[]	NCBI:txid9606
ENSG00000123610	TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	[]	NCBI:txid9606
ENSG00000123612	ACVR1C	activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]	[]	NCBI:txid9606
ENSG00000123636	BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	[]	NCBI:txid9606
ENSG00000123643	SLC36A1	solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]	[]	NCBI:txid9606
ENSG00000123684	LPGAT1	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	[]	NCBI:txid9606
ENSG00000123685	BATF3	basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]	[]	NCBI:txid9606
ENSG00000123689	G0S2	G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]	[]	NCBI:txid9606
ENSG00000123739	PLA2G12A	phospholipase A2 group XIIA [Source:HGNC Symbol;Acc:HGNC:18554]	[]	NCBI:txid9606
ENSG00000123815	COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	[]	NCBI:txid9606
ENSG00000123836	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]	[]	NCBI:txid9606
ENSG00000123838	C4BPA	complement component 4 binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1325]	[]	NCBI:txid9606
ENSG00000123843	C4BPB	complement component 4 binding protein beta [Source:HGNC Symbol;Acc:HGNC:1328]	[]	NCBI:txid9606
ENSG00000123901	GPR83	G protein-coupled receptor 83 [Source:HGNC Symbol;Acc:HGNC:4523]	[]	NCBI:txid9606
ENSG00000123933	MXD4	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	[]	NCBI:txid9606
ENSG00000123975	CKS2	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	[]	NCBI:txid9606
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]	[]	NCBI:txid9606
ENSG00000123989	CHPF	chondroitin polymerizing factor [Source:HGNC Symbol;Acc:HGNC:24291]	[]	NCBI:txid9606
ENSG00000123992	DNPEP	aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]	[]	NCBI:txid9606
ENSG00000124006	OBSL1	obscurin like cytoskeletal adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29092]	[]	NCBI:txid9606
ENSG00000124067	SLC12A4	solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]	[]	NCBI:txid9606
ENSG00000124092	CTCFL	CCCTC-binding factor like [Source:HGNC Symbol;Acc:HGNC:16234]	[]	NCBI:txid9606
ENSG00000124107	SLPI	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]	[]	NCBI:txid9606
ENSG00000124134	KCNS1	potassium voltage-gated channel modifier subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:6300]	[]	NCBI:txid9606
ENSG00000124140	SLC12A5	solute carrier family 12 member 5 [Source:HGNC Symbol;Acc:HGNC:13818]	[]	NCBI:txid9606
ENSG00000124145	SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	[]	NCBI:txid9606
ENSG00000124151	NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]	[]	NCBI:txid9606
ENSG00000124164	VAPB	VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]	[]	NCBI:txid9606
ENSG00000124177	CHD6	chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]	[]	NCBI:txid9606
ENSG00000124181	PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	[]	NCBI:txid9606
ENSG00000124191	TOX2	TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]	[]	NCBI:txid9606
ENSG00000124198	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]	[]	NCBI:txid9606
ENSG00000124203	ZNF831	zinc finger protein 831 [Source:HGNC Symbol;Acc:HGNC:16167]	[]	NCBI:txid9606
ENSG00000124212	PTGIS	prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]	[]	NCBI:txid9606
ENSG00000124216	SNAI1	snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]	[]	NCBI:txid9606
ENSG00000124222	STX16	syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431]	[]	NCBI:txid9606
ENSG00000124225	PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	[]	NCBI:txid9606
ENSG00000124249	KCNK15	potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]	[]	NCBI:txid9606
ENSG00000124253	PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	[]	NCBI:txid9606
ENSG00000124256	ZBP1	Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176]	[]	NCBI:txid9606
ENSG00000124260	MAGEA10	MAGE family member A10 [Source:HGNC Symbol;Acc:HGNC:6797]	[]	NCBI:txid9606
ENSG00000124275	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:HGNC:7473]	[]	NCBI:txid9606
ENSG00000124279	FASTKD3	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]	[]	NCBI:txid9606
ENSG00000124299	PEPD	peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]	[]	NCBI:txid9606
ENSG00000124333	VAMP7	vesicle associated membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:11486]	[]	NCBI:txid9606
ENSG00000124334	IL9R	interleukin 9 receptor [Source:HGNC Symbol;Acc:HGNC:6030]	[]	NCBI:txid9606
ENSG00000124356	STAMBP	STAM binding protein [Source:HGNC Symbol;Acc:HGNC:16950]	[]	NCBI:txid9606
ENSG00000124357	NAGK	N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]	[]	NCBI:txid9606
ENSG00000124391	IL17C	interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]	[]	NCBI:txid9606
ENSG00000124422	USP22	ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]	[]	NCBI:txid9606
ENSG00000124440	HIF3A	hypoxia inducible factor 3 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15825]	[]	NCBI:txid9606
ENSG00000124444	ZNF576	zinc finger protein 576 [Source:HGNC Symbol;Acc:HGNC:28357]	[]	NCBI:txid9606
ENSG00000124449	IRGC	immunity related GTPase cinema [Source:HGNC Symbol;Acc:HGNC:28835]	[]	NCBI:txid9606
ENSG00000124466	LYPD3	LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]	[]	NCBI:txid9606
ENSG00000124467	PSG8	pregnancy specific beta-1-glycoprotein 8 [Source:HGNC Symbol;Acc:HGNC:9525]	[]	NCBI:txid9606
ENSG00000124469	CEACAM8	CEA cell adhesion molecule 8 [Source:HGNC Symbol;Acc:HGNC:1820]	[]	NCBI:txid9606
ENSG00000124486	USP9X	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	[]	NCBI:txid9606
ENSG00000124491	F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	[]	NCBI:txid9606
ENSG00000124493	GRM4	glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]	[]	NCBI:txid9606
ENSG00000124496	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]	[]	NCBI:txid9606
ENSG00000124507	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	[]	NCBI:txid9606
ENSG00000124508	BTN2A2	butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]	[]	NCBI:txid9606
ENSG00000124523	SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	[]	NCBI:txid9606
ENSG00000124557	BTN1A1	butyrophilin subfamily 1 member A1 [Source:HGNC Symbol;Acc:HGNC:1135]	[]	NCBI:txid9606
ENSG00000124570	SERPINB6	serpin family B member 6 [Source:HGNC Symbol;Acc:HGNC:8950]	[]	NCBI:txid9606
ENSG00000124574	ABCC10	ATP binding cassette subfamily C member 10 [Source:HGNC Symbol;Acc:HGNC:52]	[]	NCBI:txid9606
ENSG00000124588	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2 [Source:HGNC Symbol;Acc:HGNC:7856]	[]	NCBI:txid9606
ENSG00000124613	ZNF391	zinc finger protein 391 [Source:HGNC Symbol;Acc:HGNC:18779]	[]	NCBI:txid9606
ENSG00000124614	RPS10	ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]	[]	NCBI:txid9606
ENSG00000124664	SPDEF	SAM pointed domain containing ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:17257]	[]	NCBI:txid9606
ENSG00000124688	MAD2L1BP	MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059]	[]	NCBI:txid9606
ENSG00000124702	KLHDC3	kelch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20704]	[]	NCBI:txid9606
ENSG00000124713	GNMT	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]	[]	NCBI:txid9606
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	[]	NCBI:txid9606
ENSG00000124766	SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]	[]	NCBI:txid9606
ENSG00000124767	GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	[]	NCBI:txid9606
ENSG00000124784	RIOK1	RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]	[]	NCBI:txid9606
ENSG00000124787	RPP40	ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992]	[]	NCBI:txid9606
ENSG00000124788	ATXN1	ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]	[]	NCBI:txid9606
ENSG00000124795	DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	[]	NCBI:txid9606
